r , 48 , 0.979166666667
t , 48 , 0.956221198157
t , 48 , 0.94982078853
r , 43 , 0.976744186047
t , 43 , 0.956221198157
r , 43 , 0.953488372093
t , 43 , 0.956221198157
r , 43 , 0.953488372093
t , 43 , 0.956221198157
r , 43 , 0.953488372093
t , 43 , 0.866359447005
r , 43 , 0.976744186047
t , 43 , 0.956221198157
r , 43 , 0.953488372093
t , 43 , 0.841013824885
r , 43 , 1.0
t , 43 , 0.956221198157
r , 43 , 0.953488372093
t , 43 , 0.940092165899
r , 43 , 0.93023255814
t , 43 , 0.956221198157
r , 43 , 0.976744186047
t , 43 , 0.896313364055
t , 43 , 0.928110599078
r , 39 , 0.974358974359
t , 39 , 0.956221198157
r , 39 , 0.974358974359
t , 39 , 0.935483870968
r , 39 , 0.897435897436
t , 39 , 0.866359447005
r , 39 , 0.948717948718
t , 39 , 0.956221198157
r , 39 , 1.0
t , 39 , 0.956221198157
r , 39 , 1.0
t , 39 , 0.956221198157
r , 39 , 0.948717948718
t , 39 , 0.956221198157
r , 39 , 0.974358974359
t , 39 , 0.866359447005
r , 39 , 0.923076923077
t , 39 , 0.956221198157
r , 39 , 0.974358974359
t , 39 , 0.956221198157
r , 39 , 0.974358974359
t , 39 , 0.956221198157
t , 39 , 0.937997486385
r , 36 , 0.972222222222
t , 36 , 0.921658986175
r , 36 , 0.972222222222
t , 36 , 0.956221198157
r , 36 , 0.972222222222
t , 36 , 0.956221198157
r , 36 , 0.972222222222
t , 36 , 0.956221198157
r , 36 , 0.944444444444
t , 36 , 0.956221198157
r , 36 , 1.0
t , 36 , 0.958525345622
r , 36 , 0.972222222222
t , 36 , 0.956221198157
r , 36 , 1.0
t , 36 , 0.928571428571
r , 36 , 1.0
t , 36 , 0.956221198157
r , 36 , 0.972222222222
t , 36 , 0.935483870968
r , 36 , 1.0
t , 36 , 0.866359447005
r , 36 , 0.944444444444
t , 36 , 0.956221198157
t , 36 , 0.942012288786
r , 33 , 0.969696969697
t , 33 , 0.921658986175
r , 33 , 0.969696969697
t , 33 , 0.956221198157
r , 33 , 1.0
t , 33 , 0.956221198157
r , 33 , 0.939393939394
t , 33 , 0.956221198157
r , 33 , 0.969696969697
t , 33 , 0.956221198157
r , 33 , 0.909090909091
t , 33 , 0.937788018433
r , 33 , 1.0
t , 33 , 0.956221198157
r , 33 , 1.0
t , 33 , 0.910138248848
r , 33 , 0.969696969697
t , 33 , 0.956221198157
r , 33 , 1.0
t , 33 , 0.956221198157
r , 33 , 0.939393939394
t , 33 , 0.956221198157
r , 33 , 0.969696969697
t , 33 , 0.956221198157
r , 33 , 0.939393939394
t , 33 , 0.907834101382
t , 33 , 0.944877702942
r , 31 , 0.967741935484
t , 31 , 0.905529953917
r , 31 , 0.967741935484
t , 31 , 0.956221198157
r , 31 , 0.967741935484
t , 31 , 0.956221198157
r , 31 , 0.967741935484
t , 31 , 0.956221198157
r , 31 , 0.967741935484
t , 31 , 0.956221198157
r , 31 , 0.903225806452
t , 31 , 0.847926267281
r , 31 , 1.0
t , 31 , 0.877880184332
r , 31 , 1.0
t , 31 , 0.956221198157
r , 31 , 0.935483870968
t , 31 , 0.956221198157
r , 31 , 1.0
t , 31 , 0.956221198157
r , 31 , 0.967741935484
t , 31 , 0.933179723502
r , 31 , 1.0
t , 31 , 0.956221198157
r , 31 , 0.935483870968
t , 31 , 0.956221198157
r , 31 , 0.967741935484
t , 31 , 0.956221198157
t , 31 , 0.937623436471
r , 28 , 0.964285714286
t , 28 , 0.928571428571
r , 28 , 0.964285714286
t , 28 , 0.956221198157
r , 28 , 0.928571428571
t , 28 , 0.956221198157
r , 28 , 0.928571428571
t , 28 , 0.882488479263
r , 28 , 0.964285714286
t , 28 , 0.956221198157
r , 28 , 1.0
t , 28 , 0.896313364055
r , 28 , 0.928571428571
t , 28 , 0.956221198157
r , 28 , 1.0
t , 28 , 0.956221198157
r , 28 , 1.0
t , 28 , 0.905529953917
r , 28 , 0.964285714286
t , 28 , 0.956221198157
r , 28 , 0.964285714286
t , 28 , 0.956221198157
r , 28 , 1.0
t , 28 , 0.956221198157
r , 28 , 1.0
t , 28 , 0.956221198157
r , 28 , 0.964285714286
t , 28 , 0.956221198157
r , 28 , 1.0
t , 28 , 0.956221198157
t , 28 , 0.942089093702
r , 27 , 0.962962962963
t , 27 , 0.956221198157
r , 27 , 1.0
t , 27 , 0.956221198157
r , 27 , 0.962962962963
t , 27 , 0.956221198157
r , 27 , 0.962962962963
t , 27 , 0.956221198157
r , 27 , 1.0
t , 27 , 0.956221198157
r , 27 , 1.0
t , 27 , 0.928571428571
r , 27 , 1.0
t , 27 , 0.956221198157
r , 27 , 1.0
t , 27 , 0.910138248848
r , 27 , 0.962962962963
t , 27 , 0.956221198157
r , 27 , 0.925925925926
t , 27 , 0.956221198157
r , 27 , 0.962962962963
t , 27 , 0.933179723502
r , 27 , 0.962962962963
t , 27 , 0.831797235023
r , 27 , 0.962962962963
t , 27 , 0.956221198157
r , 27 , 0.925925925926
t , 27 , 0.956221198157
r , 27 , 0.962962962963
t , 27 , 0.956221198157
t , 27 , 0.882632488479
r , 25 , 0.96
t , 25 , 0.956221198157
r , 25 , 1.0
t , 25 , 0.956221198157
r , 25 , 0.96
t , 25 , 0.956221198157
r , 25 , 0.96
t , 25 , 0.847926267281
r , 25 , 1.0
t , 25 , 0.956221198157
r , 25 , 1.0
t , 25 , 0.956221198157
r , 25 , 1.0
t , 25 , 0.956221198157
r , 25 , 0.96
t , 25 , 0.956221198157
r , 25 , 0.96
t , 25 , 0.956221198157
r , 25 , 0.96
t , 25 , 0.866359447005
r , 25 , 0.96
t , 25 , 0.956221198157
r , 25 , 0.92
t , 25 , 0.956221198157
r , 25 , 0.96
t , 25 , 0.956221198157
r , 25 , 1.0
t , 25 , 0.956221198157
r , 25 , 1.0
t , 25 , 0.956221198157
t , 25 , 0.832068311195
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 1.0
t , 24 , 0.956221198157
r , 24 , 1.0
t , 24 , 0.91935483871
r , 24 , 0.958333333333
t , 24 , 0.841013824885
r , 24 , 1.0
t , 24 , 0.921658986175
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 1.0
t , 24 , 0.956221198157
r , 24 , 1.0
t , 24 , 0.866359447005
r , 24 , 0.958333333333
t , 24 , 0.956221198157
r , 24 , 1.0
t , 24 , 0.831797235023
t , 24 , 0.774577572965
r , 22 , 1.0
t , 22 , 0.956221198157
r , 22 , 0.954545454545
t , 22 , 0.866359447005
r , 22 , 0.954545454545
t , 22 , 0.956221198157
r , 22 , 1.0
t , 22 , 0.956221198157
r , 22 , 0.954545454545
t , 22 , 0.933179723502
r , 22 , 0.954545454545
t , 22 , 0.841013824885
r , 22 , 0.954545454545
t , 22 , 0.933179723502
r , 22 , 1.0
t , 22 , 0.921658986175
r , 22 , 1.0
t , 22 , 0.866359447005
r , 22 , 0.909090909091
t , 22 , 0.841013824885
r , 22 , 1.0
t , 22 , 0.956221198157
r , 22 , 0.954545454545
t , 22 , 0.956221198157
r , 22 , 0.954545454545
t , 22 , 0.956221198157
r , 22 , 0.954545454545
t , 22 , 0.956221198157
r , 22 , 1.0
t , 22 , 0.956221198157
t , 22 , 0.729080766432
r , 21 , 1.0
t , 21 , 0.956221198157
r , 21 , 0.952380952381
t , 21 , 0.956221198157
r , 21 , 1.0
t , 21 , 0.956221198157
r , 21 , 1.0
t , 21 , 0.866359447005
r , 21 , 1.0
t , 21 , 0.84331797235
r , 21 , 1.0
t , 21 , 0.921658986175
r , 21 , 1.0
t , 21 , 0.933179723502
r , 21 , 1.0
t , 21 , 0.866359447005
r , 21 , 0.952380952381
t , 21 , 0.956221198157
r , 21 , 0.952380952381
t , 21 , 0.956221198157
r , 21 , 1.0
t , 21 , 0.956221198157
r , 21 , 0.952380952381
t , 21 , 0.956221198157
r , 21 , 1.0
t , 21 , 0.956221198157
r , 21 , 0.904761904762
t , 21 , 0.841013824885
r , 21 , 1.0
t , 21 , 0.822580645161
t , 21 , 0.687211981567
r , 20 , 0.95
t , 20 , 0.956221198157
r , 20 , 1.0
t , 20 , 0.956221198157
r , 20 , 1.0
t , 20 , 0.921658986175
r , 20 , 0.95
t , 20 , 0.857142857143
r , 20 , 0.9
t , 20 , 0.841013824885
r , 20 , 1.0
t , 20 , 0.956221198157
r , 20 , 0.95
t , 20 , 0.956221198157
r , 20 , 0.95
t , 20 , 0.866359447005
r , 20 , 0.95
t , 20 , 0.956221198157
r , 20 , 0.95
t , 20 , 0.866359447005
r , 20 , 1.0
t , 20 , 0.956221198157
r , 20 , 1.0
t , 20 , 0.956221198157
r , 20 , 1.0
t , 20 , 0.956221198157
r , 20 , 0.95
t , 20 , 0.866359447005
r , 20 , 0.95
t , 20 , 0.935483870968
t , 20 , 0.657340355497
r , 19 , 1.0
t , 19 , 0.741935483871
r , 19 , 1.0
t , 19 , 0.956221198157
r , 19 , 0.947368421053
t , 19 , 0.956221198157
r , 19 , 1.0
t , 19 , 0.831797235023
r , 19 , 0.947368421053
t , 19 , 0.956221198157
r , 19 , 1.0
t , 19 , 0.933179723502
r , 19 , 1.0
t , 19 , 0.956221198157
r , 19 , 0.947368421053
t , 19 , 0.841013824885
r , 19 , 0.947368421053
t , 19 , 0.905529953917
r , 19 , 1.0
t , 19 , 0.944700460829
r , 19 , 1.0
t , 19 , 0.956221198157
r , 19 , 1.0
t , 19 , 0.866359447005
r , 19 , 1.0
t , 19 , 0.866359447005
r , 19 , 0.947368421053
t , 19 , 0.956221198157
r , 19 , 0.947368421053
t , 19 , 0.866359447005
t , 19 , 0.615207373272
r , 18 , 1.0
t , 18 , 0.933179723502
r , 18 , 1.0
t , 18 , 0.956221198157
r , 18 , 1.0
t , 18 , 0.935483870968
r , 18 , 1.0
t , 18 , 0.921658986175
r , 18 , 0.944444444444
t , 18 , 0.866359447005
r , 18 , 0.944444444444
t , 18 , 0.956221198157
r , 18 , 1.0
t , 18 , 0.866359447005
r , 18 , 1.0
t , 18 , 0.866359447005
r , 18 , 1.0
t , 18 , 0.956221198157
r , 18 , 1.0
t , 18 , 0.933179723502
r , 18 , 1.0
t , 18 , 0.956221198157
r , 18 , 1.0
t , 18 , 0.956221198157
r , 18 , 0.944444444444
t , 18 , 0.956221198157
r , 18 , 0.888888888889
t , 18 , 0.866359447005
r , 18 , 0.944444444444
t , 18 , 0.956221198157
t , 18 , 0.60358645562
